Make,Model,Fuel type,Capacity,YoM,Mileage,Consumption,Country of manufacture,Body type,Service cost
HONDA,CRF100F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 465,000/year"
HONDA,CR250,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 560,000/year"
HONDA,CR125,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 790,000/year"
HONDA,XR250R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 475,000/year"
HONDA,MUV700 (Big Red),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 410,000/year"
HONDA,TRX90,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 535,000/year"
HONDA,XR600R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 405,000/year"
HONDA,TRX250,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 555,000/year"
HONDA,TRX300EX,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 520,000/year"
HONDA,TRX400EX,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 545,000/year"
HONDA,CMX250 (Rebel),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 700,000/year"
HONDA,XR650,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 715,000/year"
HONDA,TRX420 (FourTrax Rancher),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 630,000/year"
HONDA,TRX420,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 545,000/year"
HONDA,TRX500 (FourTrax Foreman),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 550,000/year"
HONDA,TRX680 (Rincon),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 465,000/year"
HONDA,TRX680 (FourTrax Rincon),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 430,000/year"
HONDA,NCH50 (GIORNO),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 375,000/year"
HONDA,CBR500,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 390,000/year"
HONDA,TRX250 (FourTrax Recon),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 320,000/year"
HONDA,CBR125,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 535,000/year"
HONDA,VFR800F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 475,000/year"
HONDA,VFR800F (INTERCEPTOR),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 660,000/year"
HONDA,ST1300A,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 505,000/year"
HONDA,CBR1000,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 520,000/year"
HONDA,VFR1200FD/VFR1200F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 430,000/year"
HONDA,CRF80F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 640,000/year"
HONDA,CBF1000A,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 680,000/year"
HONDA,VT750 (Shadow Aero),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 535,000/year"
HONDA,VFR1200FAD,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 720,000/year"
HONDA,NT700VA/NT700V,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 690,000/year"
HONDA,FSC600 (Silver Wing),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 445,000/year"
HONDA,NSA700A/DN-01,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 385,000/year"
HONDA,VFR800 (INTERCEPTOR),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 705,000/year"
HONDA,VFR800A (INTERCEPTOR),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 625,000/year"
HONDA,XL1000V (VARADERO),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 635,000/year"
HONDA,TRX450ERB,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 490,000/year"
HONDA,TRX500,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 570,000/year"
HONDA,CHF50 (Metropolitan),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 500,000/year"
HONDA,CHF50 (Jazz),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 680,000/year"
HONDA,GL1100 (GOLDWING),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 530,000/year"
HONDA,GL1200 (GOLDWING),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 565,000/year"
HONDA,VT600C (SHADOW VLX),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 515,000/year"
HONDA,VT1100C (SHADOW SPIRIT 1100),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 500,000/year"
HONDA,VT1100C2 (SHADOW SABRE),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 655,000/year"
HONDA,VT1100D2,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 385,000/year"
HONDA,NRX1800 (VALKYRIE RUNE),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 485,000/year"
HONDA,VTX1800F1/VTX1800F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 740,000/year"
HONDA,VTX1800F3/VTX1800F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 520,000/year"
HONDA,VTX1800N/VTX1800 NEO RETRO,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 700,000/year"
HONDA,VTX1800N1/VTX1800N,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 580,000/year"
HONDA,VTX1800N3/VTX1800N,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 410,000/year"
HONDA,VTX1800R/VTX1800 RETRO,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 730,000/year"
HONDA,VTX1800S/VTX1800 SPOKE,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 590,000/year"
HONDA,VTX1800T/VTX1800T TOURER,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 460,000/year"
HONDA,VTX1800T1/VTX1800T,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 580,000/year"
HONDA,VFR800,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 680,000/year"
HONDA,VFR800A,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 385,000/year"
HONDA,VFR800AT,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 345,000/year"
HONDA,VTR1000S (RC51),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 405,000/year"
HONDA,XL200R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 635,000/year"
HONDA,NT650J,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 485,000/year"
HONDA,CR85,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 580,000/year"
HONDA,CG150ESD,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 510,000/year"
HONDA,XR200R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 560,000/year"
HONDA,NSR50MIN,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 470,000/year"
HONDA,TRX700EX,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 450,000/year"
HONDA,TRX350FE,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 490,000/year"
HONDA,TRX350FM,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 490,000/year"
HONDA,TRX350TE,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 380,000/year"
HONDA,TRX350TM,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 665,000/year"
HONDA,TRX400FA,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 630,000/year"
HONDA,TRX450FM,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 500,000/year"
HONDA,TRX650FA (Rincon),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 450,000/year"
HONDA,TRX650FG (Rincon),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 595,000/year"
HONDA,NSS250A (REFLEX),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 650,000/year"
HONDA,PS250 (BIG RUCKUS),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 435,000/year"
HONDA,VT600CD (SHADOW VLX DELUXE),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 625,000/year"
HONDA,VT750 (Shadow Spirit 750),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 685,000/year"
HONDA,VT750 (Shadow Ace/Aero),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 565,000/year"
HONDA,VTX1800C1/VTX1800C,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 620,000/year"
HONDA,VTX1800F2/VTX1800F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 655,000/year"
HONDA,VTX1800N2/VTX1800N,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 405,000/year"
HONDA,VTX1800R1/VTX1800R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 530,000/year"
HONDA,VTX1800R2/VTX1800R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 505,000/year"
HONDA,VTX1800R3/VTX1800R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 415,000/year"
HONDA,VTX1800T2/VTX1800T,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 510,000/year"
HONDA,TRX400FA (FourTrax Rancher AT),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 460,000/year"
HONDA,TRX400FGA (FourTrax Rancher AT),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 705,000/year"
HONDA,CH80 (Elite),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 795,000/year"
HONDA,CN250 (Helix),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 465,000/year"
HONDA,NSS250AS (REFLEX SPORT),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 385,000/year"
HONDA,NSS250S (REFLEX SPORT),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 440,000/year"
HONDA,NSS250 (REFLEX),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 465,000/year"
HONDA,VTX1300T,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 390,000/year"
HONDA,CR80,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 605,000/year"
HONDA,XR80R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 635,000/year"
HONDA,CR500R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 660,000/year"
HONDA,Z50R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 415,000/year"
HONDA,PC800 (PACIFIC COAST),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 580,000/year"
HONDA,TRX400FG,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 615,000/year"
HONDA,CBR600,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 675,000/year"
HONDA,CB125,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 475,000/year"
HONDA,GL1800 (Goldwing),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 455,000/year"
HONDA,TRX500 (FourTrax Foreman Rubicon),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 420,000/year"
HONDA,TRX500 (Rubicon),Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 530,000/year"
HONDA,CRF230L,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 535,000/year"
HONDA,CRF230F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 415,000/year"
HONDA,CRF150F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 340,000/year"
HONDA,CRF150R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 410,000/year"
HONDA,CRF150RB,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 495,000/year"
HONDA,CRF250R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 325,000/year"
HONDA,CRF250X,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 700,000/year"
HONDA,CRF50F,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 645,000/year"
HONDA,CRF450R,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 590,000/year"
HONDA,CRF450X,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 660,000/year"
HONDA,CRF250RB,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 695,000/year"
HONDA,CRF450RB,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 510,000/year"
HONDA,XR650L,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 390,000/year"
HONDA,XR650LL,Regular,3.5L,2008,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 420,000/year"
HONDA,Accord,Regular,2.4L,2009,10.6 km/L,9.4 L/100km,Japan,Compact Cars,"KES 295,000/year"
HONDA,Civic,CNG,1.8L,2009,11.9 km/L,8.4 L/100km,Japan,Subcompact Cars,"KES 140,000/year"
HONDA,Pilot,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 730,000/year"
HONDA,CR-V,Regular,2.4L,2009,9.8 km/L,10.2 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 175,000/year"
HONDA,Ridgeline,Regular,3.5L,2009,7.2 km/L,13.8 L/100km,Japan,Standard Pickup Trucks 4WD,"KES 400,000/year"
HONDA,Element,Regular,2.4L,2009,8.5 km/L,11.8 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 200,000/year"
HONDA,Odyssey,Regular,3.5L,2009,7.7 km/L,13.1 L/100km,Japan,Minivan - 2WD,"KES 510,000/year"
HONDA,Insight,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 605,000/year"
HONDA,FCX Clarity,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 780,000/year"
HONDA,Fit,Regular,1.5L,2009,13.2 km/L,7.6 L/100km,Japan,Small Station Wagons,"KES 175,000/year"
HONDA,S2000,Premium,2.2L,2009,8.9 km/L,11.2 L/100km,Japan,Two Seaters,"KES 235,000/year"
HONDA,GOLDWING,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 465,000/year"
HONDA,NPS50 (Ruckus),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 635,000/year"
HONDA,ST1300PA,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 655,000/year"
HONDA,ST1300,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 620,000/year"
HONDA,NT700V,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 385,000/year"
HONDA,VTX1300C,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 405,000/year"
HONDA,VTX1300R,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 650,000/year"
HONDA,Pacific Coast,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 585,000/year"
HONDA,VFR 750F,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 450,000/year"
HONDA,Hawk GT,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 480,000/year"
HONDA,CB-1,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 600,000/year"
HONDA,ELITE 250,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 620,000/year"
HONDA,Tourist Trophy,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 495,000/year"
HONDA,NS50F,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 545,000/year"
HONDA,NX250,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 460,000/year"
HONDA,NX125,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 530,000/year"
HONDA,SA50,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 355,000/year"
HONDA,SB50P,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 540,000/year"
HONDA,VFR750R (RC30),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 470,000/year"
HONDA,VTR,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 545,000/year"
HONDA,XL600V,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 655,000/year"
HONDA,VT1100C,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 665,000/year"
HONDA,TRX700XX,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 415,000/year"
HONDA,TRX450ER,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 535,000/year"
HONDA,TRX400X,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 415,000/year"
HONDA,TRX450R,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 425,000/year"
HONDA,CRF70F,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 550,000/year"
HONDA,CRF100F,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 465,000/year"
HONDA,CR250,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 410,000/year"
HONDA,CR125,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 540,000/year"
HONDA,XR250R,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 625,000/year"
HONDA,MUV700 (Big Red),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 545,000/year"
HONDA,TRX90,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 535,000/year"
HONDA,XR600R,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 780,000/year"
HONDA,TRX250,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 705,000/year"
HONDA,CMX250 (Rebel),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 555,000/year"
HONDA,TRX420 (FourTrax Rancher),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 370,000/year"
HONDA,TRX420,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 435,000/year"
HONDA,TRX500 (FourTrax Foreman),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 520,000/year"
HONDA,TRX680 (Rincon),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 595,000/year"
HONDA,NCH50 (GIORNO),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 430,000/year"
HONDA,CBR500,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 700,000/year"
HONDA,TRX250X,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 430,000/year"
HONDA,TRX250 (FourTrax Recon),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 485,000/year"
HONDA,CBR125,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 715,000/year"
HONDA,VFR800F,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 660,000/year"
HONDA,VFR800F (INTERCEPTOR),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 430,000/year"
HONDA,ST1300A,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 475,000/year"
HONDA,CBR1000,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 430,000/year"
HONDA,VFR1200FD/VFR1200F,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 390,000/year"
HONDA,CRF80F,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 385,000/year"
HONDA,CBF1000A,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 400,000/year"
HONDA,VT750 (Shadow Aero),Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 540,000/year"
HONDA,VFR1200FAD,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 570,000/year"
HONDA,NT700VA/NT700V,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 765,000/year"
HONDA,VT750,Regular,3.5L,2009,8.1 km/L,12.4 L/100km,Japan,Sport Utility Vehicle - 2WD,"KES 475,000/year"
